text_clean,label
espero que el pdte tenga cordura para vetar este atentado contra la sociedad chilena que fue violentada por ese episodio una vergüenza estos parlamentarios cómplices de delincuentes y terroristas link,1
por favor dejad en paz a mi amiga la subnormal de mierda link,1
rosa catrileo constituyente mapuche tierra y territorio son la principal preocupación que vamos a llevar a la convención link vía,0
perra te lo mereces esa presentación de work bicth estuvo a tu altura por fin le hiciste justicia a la canción y al álbum britney jean al presentar la canción en un programa de tv luciendo hermosa acuerpada y subliminal,1
lo sé está difícil elegir entre él y una mujer que ha hecho de la corrupción su arma política de todas formas este tuit me parece fundamental para aclarar algunas cosas link,0
momento en el que independiente gano la sudaca link,0
según edo de la fuente es válido xq el dc se lo pidió el 73 a los comunistas dios nos libre de las medusas con acceso a medio masivo,0
kiss y yo una catalana independentista sin serlo,0
por la cresta sería el colmo de los weones si ponen a malopan de vuelta somos los reyes de los weones larojaencooperativa,0
el domingo os estaré animando a muerte en el arcangel dadle una alegría a la afición por favor,0
si si claro las misa más weas uno las pide por aliexpress y con cuea te duran una semana qliaos nos mandan las copias peruanas de sus inventos link,0
lo hermosa que es camkla la puta amdre esta mujer es arteee,0
cállate perra ascerosa,1
barra sudaca entonces como te empezamos a decir,1
me han dicho que tengo ojos de árabe qué significará eso,0
hay que ser justos y felicitar al gobierno lo primero decente que hace pedro sánchez en materia de inmigración el gobierno devuelve a marruecos a los 116 inmigrantes que saltaron ayer la valla de ceuta link vía,0
después no te estés quejando como las feminazis,1
además se atreve a denominarse democratas cuando todo lo han cocinado a espaldas de los chilenos y cristianos invocando a dios en vano les queda chico el nombre y desaparecerán su extinción ya se dió en la convención y seguira,0
really por ser mujer link,0
que mierda pasa con las autoridades de este país realmente les importa solo la plata y qué chucha los economistas son todos imbéciles,0
mi mamá hace empanadas árabes para el viernes 180 la docena el que quiera me avisa es de carne tierna lo hacemos a mi sobrinito tiene 2 años ahre marginal,0
valiente subnormal estas echo cateto,1
lo que va a ocurrir donde se permita el burkini es que muchas musulmanas se verán obligadas a discutir en casa tendrán el dilema de ir como las paisanas o como una buena musulmana las normas generales deben ser para todo el mundo iguales,0
son comunistas caviar con sueldos millonarios en medio de la gran desigualdad de ingresos que existe en la tv hipócritas,0
lo invito que pase por los pueblos fronterizos con todos los documentos al día nte vas a encontrar una guardia venezolana que no respeta al colombiano nsolo entienden una ra on no terminas golpeado humillado preso o desaparecido,0
piden la dimisión de pablo iglesias por la falta de democracia en podemos gaceta es por qué no le llaman dictador directamente,1
pegandole con cinturones entre 8 y ara dicen k son ellos los agredidos pero mierdas k ahy un video aparte sin papeles pues detenerlos y exarlos a la puta mierda tanto negro en el paissin papeles no es normal,1
últimahora greta thunberg llega a madrid para participar en la cumbredelclima cop25madrid2019 link,0
esto es una puta feminazi vamos a empezar a llamar las cosas por su nombre link,1
ones más tonta q lo que llevas entremedio que cojones pides si tienes 10 d deja de chupar del bote deja la política o mejor vete a génova 13 estran encantado de ser asesora de cayetana vas a hundir todavía más a cs al país no te necesita as demostrado q eres patetica,1
madre mía llamar puta a una chica de 16 años,0
renovación de no cachar nada jajaja,0
bebe todo lo que quieras y no es necesario que vayas a votar mañana lamentablemente ya se perdió en la mega elección anterior mañana la ignorante se impondrá con amplia mayoría,0
viejuno y mentirosón cotorruelo es un mamón,1
el partido se reanudó a petición de los dos equipos pasa por la ventanilla ctm link,0
salvamento marítimo ha rescatado esta mañana en el estrecho de gibraltar a 240 inmigrantes de origen magrebí y subsahariano entre ellos un bebé cuando intentaban alcanzar las costas españolas a bordo de doce pateras link,0
greta tuitea sobre su viaje en tren abarrotado empresa ferroviaria responde que lo hizo en primera clase link esta muchachita boba piensa que el mundo le rendira pletesia esta loca esta mocosa farsante,1
viví la up aunque era muy niño 7 u 8 años pero aún conservo esas imágenes en mi mente porque fueron años traumáticos desabastecimiento mercado negro mucha violencia etc a mí los pendejos zurdos no me vienen con cuentos,0
siiii está obsesioná de partida con luismi porque dejó como a 5 no vi cuando el gil del antonio dijo eso pero es tan inconsecuente ridiculoooooo,0
político no se esfuerce las portadas que nos gustan son de baloncesto puertaoscuranosecierra prohibidoencestar link,0
se abrieron las grandes alamedas en el área boliviana,0
la feminazis dicen que el temblor fue culpa de los hombres y la mamertada que de que se definan que no queremos autorias compartidas temblo,1
si es que no entiendo cómo se puede ser tan puto subnormal para perder así a una persona importante,0
en serio opinan eso qué les pasa degenerados culiaos en serio link,0
en nvídeo de la asoc marroquí de ddhh de nador con decenas de personas de origen subsahariano tumbadas en el suelo aparentemente heridas y exhaustas rodeadas por agentes marroquíes de esta manera inhumana apilados unos encima de otros nlink,0
parecer serio en una fotografía esta mal nada les gusta malditos maricones,0
weyy callate luego lloras porque te jalan el pelo psh puta,1
eso no son señales de bandas latinas,0
pero por la ctm era gol ahora recuerdo por qué no veo partidos estoy terrible histérica x d clasificatoriasxchv partychilensisftlaroja vamoschile larojaxchv,0
via mayesocialista rt nicolasmaduro 222 años celebramos con orgullo el natalicio de la generala y heroína de la patria grande manuela sáenz mujer feminista adelantada a su tiempo que supo romper los esquemas sociales de la época manuelita es un ej link,0
mejor cállate perra lmao,1
esta es la venezuela que tenemos que cambiar estos nefastos no pueden estar en la vida política del país en una nueva república link,0
bolsonaro llama mocosa a greta thunberg cop crisisclimática link,0
pues claro siempre diré que las cosas no son ni blancas ni negras ni siquiera tienen por qué ser gris pueden ser tu propio color,0
es que nadie va a ser capaz de no cagarla de una puta vez coño ya con las tonterías,0
sabías que en japón ya no es innovador desde hace años y que tiene 2 de inmigrantes,0
plata tirada a la basura y la pagamos todos por la ctm,0
vuelvan a estrenar animales fantástico y donde encontrarlos boicoteado por las feminazis seguidoras de amber heard,1
pero tú no erís aweonao po amiko,0
el malo culiao no falla los penales la unica forma que haga goles vamoscolocolo,0
si alguien me dice que le molesta que yo diga maricón no lo voy a decir pero no entendería que él ella sí lo pudiese decir por el hecho de no ser hetero,0
el mejor rallo el que se mete en jardines con sus lectores habituales por qué pablo casado se equivoca con la inmigración link,0
jajajjjajj conchetumadre,0
hasta la polla de no poder quedarme dormido por culpa de los mocos,0
lisa agradece que tenes un dueño con corazón porque te mereces que te ahorque perra hdp,1
monedero llama fascista a la oposición venezolana que lleva 75 muertos y 15 000 heridos link vía,0
los de ultraderecha están muy respetuosos con la muerte de chacón se nota que no era realmente de izquierdas si lo fuera veríamos,0
esa negrita con las teticas o lagrimitas afuera y portando una bandera gay que buscara las feminazi tambien son sexo diverso pregunto para estar al dia link,1
hoy casi se cumple el sueño de todos pero lamentablemente no pasó nada chamo tantos árabes que hay en esta vaina y ninguno que se explote en miraflores,1
pero la otra opción no son moscas son avispas africanas yo voto orrego no quiero comunistas,0
es como las mujer del obrero como las mujer del minero que en vez de atender a su compañero comienza es a fregar primero,1
very aweonao de tu parte,0
deberías de indagar más en el mundo musulmán y enterarte de como funciona es una religión seria y no como la cristiana que todo es fiesta alcohol y de más si te diera por conocer el islam te sorprenderías de todo lo bueno que tiene,0
hay que ser realistas y correctos antes que sacar patriotismo nacionalismo o usar la etiqueta de clase social para justificar el juega vivo,0
kosovo con un 92 de musulmanes es uno de los estados islámicos europeos no será el ultimo si seguimos permitiéndoles asentarse y financiamos su conquista kosobo es serbia y su independencia unilateral por razones religiosas ilegal,0
al manicomio los que cantan cara al sol hacen el saludo fascista y gritan a por ellos como si se tratase de animales en lugar de personas o a esos no los tenemos en cuenta y hacemos como que no ha pasado nada,0
a esta mujer no le creo nada solo frases para aparentar espíritu democrático y crear ambiente favorable a su probable candidatura es de izquierda y no tienen palabra ni honor,1
me vas a comparar el salto de pértiga de un senegalés al de une deportiste transgenero,0
tú lo que me parece a mi es que eres un poco homófobo machote,0
5 el típico gilipollas que te grita puta y de todo por llevar un escote o ir enseñando un poco las nalgas voy a vestir como yo quiera subnormal de mierda,0
